epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,2822.87,0.47952,0.37879,0.88496,0.88175,0.69448,0.82461,0.54867,1.42119,1.81301,1.61331,0.00939115,0.00939115,0.00939115
125,2845.28,0.49484,0.37615,0.88524,0.8491,0.7402,0.83077,0.54607,1.43525,1.47592,1.57206,0.0093862,0.0093862,0.0093862
126,2867.72,0.49974,0.38463,0.89574,0.80173,0.69377,0.79171,0.52474,1.48084,1.56303,1.58568,0.00938125,0.00938125,0.00938125
127,2890.12,0.4754,0.36544,0.87902,0.88663,0.72549,0.83162,0.57022,1.36322,2.21115,1.45786,0.0093763,0.0093763,0.0093763
128,2912.68,0.48442,0.36841,0.87994,0.88563,0.72059,0.85547,0.56786,1.40998,2.09312,1.49931,0.00937135,0.00937135,0.00937135
129,2935.16,0.48179,0.35989,0.88047,0.85247,0.76476,0.86492,0.57297,1.3552,1.25701,1.48146,0.0093664,0.0093664,0.0093664
130,2957.68,0.47615,0.35817,0.88736,0.87893,0.78293,0.86237,0.57949,1.45068,1.20699,1.55258,0.00936145,0.00936145,0.00936145
131,2980.1,0.46519,0.34942,0.87569,0.86165,0.70217,0.818,0.55961,1.41299,1.61716,1.4792,0.0093565,0.0093565,0.0093565
132,3002.6,0.48816,0.37872,0.88406,0.82197,0.72424,0.82596,0.5614,1.26944,1.64818,1.35178,0.00935155,0.00935155,0.00935155
133,3025.07,0.48819,0.38327,0.90429,0.86955,0.66176,0.77859,0.51652,1.38099,1.73383,1.47422,0.0093466,0.0093466,0.0093466
134,3047.63,0.4838,0.38172,0.8898,0.88884,0.7451,0.82602,0.55199,1.41776,2.16846,1.47339,0.00934165,0.00934165,0.00934165
135,3070.03,0.48881,0.35559,0.89177,0.81628,0.71872,0.8228,0.54721,1.55478,1.70136,1.66804,0.0093367,0.0093367,0.0093367
136,3092.51,0.47562,0.36042,0.87702,0.81687,0.76529,0.82634,0.5586,1.43941,1.78356,1.57262,0.00933175,0.00933175,0.00933175
137,3114.92,0.48303,0.35221,0.88134,0.81457,0.7598,0.82929,0.55631,1.35954,1.43482,1.48194,0.0093268,0.0093268,0.0093268
138,3137.33,0.49255,0.36774,0.88606,0.82296,0.76961,0.84987,0.57697,1.33095,1.30949,1.50705,0.00932185,0.00932185,0.00932185
139,3159.84,0.48701,0.36107,0.88866,0.86861,0.78431,0.86602,0.58892,1.36086,1.45932,1.52562,0.0093169,0.0093169,0.0093169
140,3182.32,0.47557,0.36687,0.89213,0.8414,0.75414,0.81843,0.55633,1.3963,1.96442,1.55499,0.00931195,0.00931195,0.00931195
141,3204.65,0.47259,0.35565,0.88113,0.89813,0.68137,0.8386,0.56821,1.43218,1.45276,1.49411,0.009307,0.009307,0.009307
142,3227.08,0.48744,0.37633,0.88574,0.88303,0.72059,0.81901,0.5583,1.33178,1.36258,1.43586,0.00930205,0.00930205,0.00930205
143,3249.54,0.48523,0.36375,0.88385,0.84952,0.76961,0.8113,0.52298,1.34833,1.36097,1.48225,0.0092971,0.0092971,0.0092971
144,3271.88,0.47675,0.36367,0.88847,0.86483,0.75269,0.82793,0.56467,1.37162,1.32887,1.55913,0.00929215,0.00929215,0.00929215
145,3294.34,0.47352,0.37524,0.88594,0.88702,0.77941,0.84186,0.56031,1.31812,1.81243,1.45046,0.0092872,0.0092872,0.0092872
146,3316.76,0.48602,0.37945,0.88281,0.85493,0.7549,0.82811,0.5401,1.37758,1.26523,1.54613,0.00928225,0.00928225,0.00928225
147,3339.14,0.49423,0.37692,0.89211,0.86996,0.72144,0.82181,0.5444,1.35871,1.55151,1.50377,0.0092773,0.0092773,0.0092773
148,3361.56,0.49661,0.37951,0.9072,0.80146,0.78431,0.8329,0.54987,1.39367,2.5214,1.57577,0.00927235,0.00927235,0.00927235
149,3383.97,0.47268,0.36476,0.88497,0.81922,0.79967,0.82863,0.54503,1.33909,2.52383,1.55317,0.0092674,0.0092674,0.0092674
150,3406.57,0.47151,0.36158,0.88234,0.82607,0.7549,0.83697,0.55249,1.43032,1.92464,1.61438,0.00926245,0.00926245,0.00926245
151,3428.99,0.48895,0.36741,0.89025,0.87964,0.73039,0.83839,0.55989,1.41787,1.30078,1.53885,0.0092575,0.0092575,0.0092575
152,3451.35,0.48199,0.36426,0.88576,0.85435,0.76961,0.8295,0.56282,1.33224,1.24088,1.49042,0.00925255,0.00925255,0.00925255
153,3473.74,0.46737,0.35673,0.87585,0.91364,0.77941,0.87151,0.58362,1.3541,1.09458,1.5607,0.0092476,0.0092476,0.0092476
154,3496.11,0.47919,0.36858,0.89006,0.83684,0.80452,0.85976,0.58489,1.32659,1.16872,1.45325,0.00924265,0.00924265,0.00924265
155,3518.42,0.47456,0.36346,0.88662,0.876,0.73529,0.84148,0.58859,1.39294,1.33941,1.47053,0.0092377,0.0092377,0.0092377
156,3540.77,0.4681,0.35466,0.88225,0.86793,0.72059,0.82158,0.56703,1.36433,1.36136,1.47356,0.00923275,0.00923275,0.00923275
157,3563.12,0.48018,0.36822,0.8974,0.86814,0.71,0.83418,0.56518,1.3058,1.27198,1.471,0.0092278,0.0092278,0.0092278
158,3585.52,0.4708,0.36458,0.88098,0.8156,0.76961,0.80839,0.53297,1.30864,1.31149,1.45933,0.00922285,0.00922285,0.00922285
159,3607.99,0.47592,0.36128,0.88549,0.89409,0.72059,0.82655,0.56323,1.34357,1.13134,1.51359,0.0092179,0.0092179,0.0092179
160,3630.33,0.4646,0.34546,0.8832,0.88652,0.76594,0.86548,0.59781,1.27868,1.26128,1.41876,0.00921295,0.00921295,0.00921295
161,3652.71,0.47373,0.3573,0.899,0.84976,0.79902,0.85331,0.58044,1.27302,1.72137,1.39528,0.009208,0.009208,0.009208
162,3675.06,0.46588,0.34571,0.86988,0.8764,0.72991,0.83119,0.5671,1.3571,1.72142,1.50282,0.00920305,0.00920305,0.00920305
163,3697.4,0.48554,0.36471,0.89267,0.8409,0.69955,0.80698,0.55176,1.33629,1.64798,1.44446,0.0091981,0.0091981,0.0091981
164,3719.74,0.48987,0.37009,0.89191,0.86353,0.7451,0.85676,0.60197,1.4119,1.52533,1.49907,0.00919315,0.00919315,0.00919315
165,3742.1,0.47887,0.36676,0.88956,0.78986,0.71078,0.79922,0.55538,1.37858,1.8792,1.50052,0.0091882,0.0091882,0.0091882
166,3764.42,0.4706,0.3635,0.88485,0.86092,0.65686,0.78489,0.54895,1.38158,1.38358,1.465,0.00918325,0.00918325,0.00918325
167,3786.76,0.45329,0.35346,0.87621,0.89964,0.68137,0.81209,0.56097,1.39515,1.36306,1.56351,0.0091783,0.0091783,0.0091783
168,3809.09,0.46256,0.36283,0.87065,0.83003,0.72549,0.81061,0.56671,1.34256,1.51272,1.51379,0.00917335,0.00917335,0.00917335
169,3831.47,0.46954,0.35477,0.89108,0.85688,0.61633,0.76474,0.53817,1.43028,2.30995,1.54258,0.0091684,0.0091684,0.0091684
170,3853.8,0.45107,0.34688,0.87514,0.80921,0.70588,0.79187,0.56691,1.37358,1.79925,1.54066,0.00916345,0.00916345,0.00916345
171,3876.17,0.47942,0.3692,0.89543,0.88886,0.72549,0.83605,0.57929,1.36455,2.02705,1.48692,0.0091585,0.0091585,0.0091585
172,3898.48,0.48094,0.36116,0.89076,0.86135,0.73039,0.84946,0.58132,1.38069,1.74954,1.50853,0.00915355,0.00915355,0.00915355
173,3920.82,0.45163,0.34329,0.87787,0.86922,0.74936,0.84134,0.57857,1.4227,1.28268,1.52973,0.0091486,0.0091486,0.0091486
174,3943.15,0.48685,0.36907,0.89731,0.88159,0.75,0.83869,0.56602,1.3491,1.44827,1.4187,0.00914365,0.00914365,0.00914365
175,3965.45,0.4706,0.35716,0.8806,0.90949,0.68958,0.8472,0.5708,1.34679,1.66826,1.3945,0.0091387,0.0091387,0.0091387
176,3987.76,0.46567,0.35892,0.87113,0.89422,0.66306,0.8312,0.57045,1.41506,1.66555,1.54486,0.00913375,0.00913375,0.00913375
177,4010.15,0.45181,0.33529,0.87485,0.88888,0.68627,0.84177,0.57916,1.39869,1.82375,1.50996,0.0091288,0.0091288,0.0091288
178,4032.48,0.4631,0.36534,0.88068,0.83574,0.69835,0.77413,0.50046,1.39235,1.90622,1.4308,0.00912385,0.00912385,0.00912385
179,4054.81,0.47201,0.35871,0.8771,0.8359,0.67419,0.79546,0.54194,1.40163,1.69815,1.53613,0.0091189,0.0091189,0.0091189
180,4077.15,0.46364,0.36496,0.8884,0.84161,0.73529,0.82639,0.56119,1.36853,1.28814,1.56481,0.00911395,0.00911395,0.00911395
