epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
126,1351.94,0.70307,0.64228,0.98222,0.66894,0.47668,0.57419,0.40623,0.85104,3.74001,1.0558,0.0087625,0.0087625,0.0087625
127,1362.55,0.73358,0.69183,1.00115,0.5459,0.50847,0.54764,0.39239,0.89076,2.5225,1.1249,0.0087526,0.0087526,0.0087526
128,1373.08,0.70706,0.64879,0.99466,0.59878,0.47479,0.51958,0.36689,0.86547,6.47999,1.08962,0.0087427,0.0087427,0.0087427
129,1383.68,0.69497,0.62211,0.99562,0.5426,0.60368,0.55026,0.38102,0.89135,6.21398,1.09202,0.0087328,0.0087328,0.0087328
130,1394.23,0.72441,0.64683,1.00339,0.63163,0.46869,0.52096,0.36546,0.90154,5.06388,1.11177,0.0087229,0.0087229,0.0087229
131,1404.79,0.71811,0.651,1.0014,0.619,0.49454,0.51946,0.36223,0.88496,3.204,1.06092,0.008713,0.008713,0.008713
132,1415.33,0.72112,0.6882,0.99826,0.63415,0.49735,0.5682,0.37882,0.92186,3.66112,1.09814,0.0087031,0.0087031,0.0087031
133,1425.85,0.69103,0.62855,0.98167,0.50268,0.60308,0.55709,0.39197,0.88816,6.19727,1.10544,0.0086932,0.0086932,0.0086932
134,1436.49,0.71468,0.62417,0.9967,0.67573,0.48258,0.56336,0.40631,0.88872,5.85706,1.11363,0.0086833,0.0086833,0.0086833
135,1447.06,0.67706,0.58653,0.9719,0.57911,0.5267,0.55037,0.3959,0.87981,8.73519,1.10523,0.0086734,0.0086734,0.0086734
136,1457.66,0.70804,0.65643,0.98603,0.52231,0.49355,0.50653,0.3771,0.88548,4.48643,1.12639,0.0086635,0.0086635,0.0086635
137,1468.23,0.70591,0.64585,0.98534,0.48971,0.52979,0.50561,0.36453,0.87319,4.09415,1.07879,0.0086536,0.0086536,0.0086536
138,1478.81,0.70572,0.64117,0.98532,0.57333,0.5636,0.52387,0.3803,0.85592,7.12167,1.09069,0.0086437,0.0086437,0.0086437
139,1489.28,0.69851,0.62684,1.0035,0.60444,0.4803,0.53669,0.38005,0.86096,4.55666,1.06724,0.0086338,0.0086338,0.0086338
140,1499.88,0.69757,0.62212,0.98011,0.5308,0.5613,0.52628,0.38718,0.84427,4.14592,1.08154,0.0086239,0.0086239,0.0086239
141,1510.45,0.67755,0.62245,0.98306,0.63034,0.46298,0.53634,0.39939,0.85939,2.60444,1.07365,0.008614,0.008614,0.008614
142,1520.96,0.72647,0.64746,1.00376,0.56196,0.51829,0.55354,0.39387,0.87222,2.52985,1.08478,0.0086041,0.0086041,0.0086041
143,1531.55,0.70319,0.64614,1.00345,0.65811,0.51895,0.54968,0.39022,0.86558,2.90982,1.07716,0.0085942,0.0085942,0.0085942
144,1542.13,0.705,0.63852,0.99005,0.57708,0.51593,0.56985,0.40411,0.87551,3.37775,1.11829,0.0085843,0.0085843,0.0085843
145,1552.68,0.66391,0.57723,0.96946,0.59815,0.50415,0.55431,0.39977,0.84534,5.29892,1.09326,0.0085744,0.0085744,0.0085744
146,1563.26,0.70653,0.66658,1.00623,0.61801,0.50872,0.55353,0.4029,0.83954,4.57431,1.08542,0.0085645,0.0085645,0.0085645
147,1573.72,0.68717,0.63614,0.98196,0.57045,0.51162,0.55531,0.39805,0.88129,3.76313,1.10811,0.0085546,0.0085546,0.0085546
148,1584.19,0.69788,0.62926,0.97843,0.56596,0.51266,0.56529,0.4136,0.86815,1.91761,1.09562,0.0085447,0.0085447,0.0085447
149,1594.75,0.6844,0.65336,0.98191,0.56476,0.55906,0.56563,0.40201,0.87643,2.66714,1.08657,0.0085348,0.0085348,0.0085348
150,1605.31,0.66363,0.60049,0.96964,0.62907,0.48758,0.53547,0.38862,0.87779,2.98302,1.09738,0.0085249,0.0085249,0.0085249
151,1615.92,0.68797,0.61521,0.97521,0.57792,0.5345,0.56535,0.41084,0.85068,2.98141,1.08177,0.008515,0.008515,0.008515
152,1626.82,0.69297,0.61953,0.98414,0.59811,0.52067,0.55524,0.38261,0.90623,2.99118,1.1231,0.0085051,0.0085051,0.0085051
153,1637.44,0.67092,0.61403,0.9833,0.51645,0.58937,0.54752,0.39926,0.83515,6.17761,1.07154,0.0084952,0.0084952,0.0084952
