epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
146,1830.87,0.84668,0.65291,1.04301,0.81481,0.8196,0.8683,0.53618,1.29787,4.03064,1.29052,0.00928225,0.00928225,0.00928225
147,1843.42,0.8255,0.65135,1.04519,0.87849,0.77965,0.86888,0.52764,1.28543,2.61266,1.30224,0.0092773,0.0092773,0.0092773
148,1855.95,0.79942,0.62659,1.01088,0.84986,0.7598,0.85866,0.53913,1.28404,2.728,1.3014,0.00927235,0.00927235,0.00927235
149,1868.48,0.79523,0.59925,1.01413,0.82287,0.79705,0.85337,0.53301,1.2495,1.5569,1.2554,0.0092674,0.0092674,0.0092674
150,1881.06,0.80807,0.627,1.02673,0.84612,0.78164,0.84724,0.55202,1.23047,2.82208,1.23322,0.00926245,0.00926245,0.00926245
151,1893.57,0.79371,0.61854,1.01548,0.73919,0.84748,0.84533,0.53445,1.2644,3.56103,1.27734,0.0092575,0.0092575,0.0092575
152,1906.09,0.79157,0.59355,1.01138,0.83417,0.7402,0.82118,0.50894,1.43869,2.80201,1.43173,0.00925255,0.00925255,0.00925255
153,1918.62,0.80822,0.61713,1.03411,0.87442,0.79412,0.87098,0.53734,1.27082,1.9975,1.28526,0.0092476,0.0092476,0.0092476
154,1931.19,0.81342,0.61696,1.02215,0.82517,0.80981,0.86035,0.53448,1.20848,2.25522,1.23562,0.00924265,0.00924265,0.00924265
155,1943.65,0.81081,0.62955,1.01885,0.8314,0.81373,0.87295,0.55211,1.23463,2.01143,1.26473,0.0092377,0.0092377,0.0092377
156,1956.2,0.80166,0.60004,1.00299,0.86993,0.7549,0.85886,0.52847,1.31524,2.40817,1.30726,0.00923275,0.00923275,0.00923275
157,1968.75,0.79312,0.59896,1.01346,0.87728,0.77095,0.85391,0.54231,1.28306,1.54408,1.28425,0.0092278,0.0092278,0.0092278
158,1981.33,0.77524,0.59989,1.00462,0.86716,0.80882,0.88026,0.55075,1.26868,1.36235,1.29714,0.00922285,0.00922285,0.00922285
159,1993.88,0.77927,0.57792,1.01037,0.8409,0.82843,0.87788,0.54435,1.27484,3.08039,1.30009,0.0092179,0.0092179,0.0092179
160,2006.4,0.7961,0.58969,1.01738,0.87605,0.79412,0.86266,0.543,1.21796,3.88595,1.255,0.00921295,0.00921295,0.00921295
161,2018.97,0.78487,0.61038,1.01069,0.87552,0.79412,0.86212,0.53215,1.2585,2.64897,1.27597,0.009208,0.009208,0.009208
162,2031.51,0.77812,0.58442,1.00506,0.8409,0.78431,0.86317,0.55259,1.35803,4.81404,1.31342,0.00920305,0.00920305,0.00920305
163,2044.1,0.79748,0.60176,1.02079,0.8458,0.80882,0.85911,0.53949,1.21032,3.08552,1.2702,0.0091981,0.0091981,0.0091981
164,2056.64,0.80459,0.6014,1.01809,0.88696,0.77451,0.86681,0.53793,1.27929,2.75229,1.29749,0.00919315,0.00919315,0.00919315
165,2069.14,0.77693,0.58266,1.00719,0.82492,0.80836,0.85692,0.53379,1.34585,3.68693,1.32341,0.0091882,0.0091882,0.0091882
166,2081.64,0.77493,0.5795,0.99606,0.93072,0.79025,0.88617,0.5597,1.20715,1.60763,1.25716,0.00918325,0.00918325,0.00918325
167,2094.16,0.75685,0.56735,0.99526,0.84236,0.81373,0.87622,0.54092,1.2306,2.04331,1.26291,0.0091783,0.0091783,0.0091783
168,2106.77,0.77845,0.60359,1.01236,0.81115,0.80882,0.87141,0.55111,1.24941,3.0161,1.28517,0.00917335,0.00917335,0.00917335
169,2119.25,0.7941,0.62726,1.03316,0.84426,0.82379,0.87975,0.54482,1.36442,2.2828,1.32097,0.0091684,0.0091684,0.0091684
170,2131.79,0.78523,0.60909,1.02667,0.84684,0.76961,0.86566,0.53414,1.28748,2.33986,1.26704,0.00916345,0.00916345,0.00916345
171,2144.33,0.81073,0.61576,1.02447,0.8731,0.77941,0.87358,0.53018,1.2403,3.67033,1.25361,0.0091585,0.0091585,0.0091585
172,2156.89,0.77136,0.57152,1.01001,0.7983,0.83428,0.86451,0.54163,1.21872,3.82425,1.26727,0.00915355,0.00915355,0.00915355
173,2169.46,0.79335,0.59081,1.01117,0.83308,0.78431,0.84421,0.52205,1.22394,4.17685,1.25143,0.0091486,0.0091486,0.0091486
174,2182.08,0.74163,0.58449,0.99081,0.86507,0.75428,0.84441,0.52203,1.24954,2.73536,1.29168,0.00914365,0.00914365,0.00914365
175,2194.58,0.78357,0.58424,1.00029,0.88836,0.78011,0.88062,0.5609,1.32879,2.06068,1.33132,0.0091387,0.0091387,0.0091387
176,2207.12,0.76448,0.57899,1.00297,0.84642,0.79902,0.86749,0.54078,1.31119,2.97218,1.33075,0.00913375,0.00913375,0.00913375
177,2219.57,0.74663,0.57679,0.99142,0.88613,0.77451,0.87578,0.54271,1.29149,2.15048,1.33076,0.0091288,0.0091288,0.0091288
178,2232.15,0.78838,0.60692,1.01567,0.88675,0.76961,0.86,0.54592,1.26718,2.3603,1.29913,0.00912385,0.00912385,0.00912385
179,2244.6,0.77468,0.59934,1.00042,0.89177,0.80778,0.86301,0.55246,1.27462,1.95306,1.27792,0.0091189,0.0091189,0.0091189
180,2257.2,0.75403,0.57187,0.99111,0.85013,0.81373,0.86055,0.54994,1.41563,2.54477,1.36799,0.00911395,0.00911395,0.00911395
