epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,1081.66,1.03112,0.59567,1.2429,0.87047,0.87424,0.91553,0.55366,1.39661,0.69869,1.74345,0.0017723,0.0017723,0.0017723
117,1090,1.03372,0.58364,1.20517,0.84761,0.91075,0.91494,0.55971,1.39886,0.74713,1.77047,0.00177032,0.00177032,0.00177032
118,1097.78,1.07225,0.62751,1.28154,0.8397,0.90467,0.91239,0.55599,1.40427,0.69997,1.78809,0.00176834,0.00176834,0.00176834
119,1105.6,1.0372,0.59002,1.22408,0.84262,0.88844,0.90871,0.55134,1.40129,0.69621,1.75377,0.00176636,0.00176636,0.00176636
120,1113.23,1.00117,0.57578,1.20648,0.86966,0.84381,0.9102,0.53536,1.41302,0.74605,1.80647,0.00176438,0.00176438,0.00176438
121,1120.88,1.01256,0.56139,1.21566,0.84735,0.87822,0.90742,0.54308,1.38013,0.67446,1.75817,0.0017624,0.0017624,0.0017624
122,1128.63,0.99448,0.5658,1.19567,0.86593,0.87778,0.92015,0.56126,1.36231,0.65417,1.74422,0.00176042,0.00176042,0.00176042
123,1136.52,1.01592,0.59823,1.23474,0.86498,0.87627,0.92146,0.55686,1.3275,0.66788,1.68231,0.00175844,0.00175844,0.00175844
124,1144.65,1.05605,0.6063,1.28395,0.8232,0.89452,0.90281,0.52728,1.44624,0.68271,1.88708,0.00175646,0.00175646,0.00175646
125,1152.23,0.98157,0.56749,1.22693,0.87192,0.8561,0.90378,0.51846,1.52074,0.75188,1.96293,0.00175448,0.00175448,0.00175448
126,1160.04,0.97308,0.56967,1.21465,0.89996,0.82111,0.9014,0.54575,1.40254,0.73981,1.76785,0.0017525,0.0017525,0.0017525
127,1168.44,1.01657,0.58432,1.17746,0.8635,0.88538,0.91097,0.54746,1.42472,0.65901,1.77103,0.00175052,0.00175052,0.00175052
128,1176.29,1.01035,0.58299,1.20627,0.87246,0.8641,0.91494,0.55907,1.35731,0.7252,1.67262,0.00174854,0.00174854,0.00174854
129,1183.93,1.0158,0.58123,1.20989,0.86095,0.8666,0.90347,0.54254,1.4126,0.79751,1.76613,0.00174656,0.00174656,0.00174656
130,1191.67,0.97418,0.55633,1.1859,0.85564,0.8783,0.90165,0.53913,1.38263,0.73571,1.7431,0.00174458,0.00174458,0.00174458
131,1199.21,0.98182,0.54897,1.23116,0.8593,0.88844,0.90864,0.55239,1.3737,0.67512,1.72606,0.0017426,0.0017426,0.0017426
